Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCJ05,OUT045,2375.411333012979
FDS04,OUT027,3658.03450122038
FDX28,OUT010,-295.8146709729674
FDB41,OUT027,2229.9482220888185
FDG53,OUT046,2242.1709535731175
FDL15,OUT010,526.0147701691037
FDQ08,OUT049,1189.7240457253824
DRN36,OUT013,1576.689773503922
FDI46,OUT013,4010.0023674916497
FDG16,OUT027,4806.137188515966
FDV32,OUT013,1084.8392293397023
FDF44,OUT010,273.78087416591165
FDK04,OUT018,633.120359582605
NCA41,OUT013,3097.324280142582
FDD51,OUT017,778.6548561230329
NCZ53,OUT045,2923.8139374010707
FDP01,OUT027,3919.601152632606
FDY25,OUT049,3022.844126006463
FDB17,OUT018,2560.220353080871
NCV54,OUT018,1607.019443775393
FDJ32,OUT017,1173.95403003699
FDA37,OUT049,2165.4483497202714
FDG35,OUT035,2966.932558067258
NCM05,OUT018,3916.458384772129
FDG45,OUT046,3421.4674380056563
FDH28,OUT013,699.4124691802945
NCE18,OUT049,4005.5835986717343
FDH38,OUT045,1860.486850516903
FDR56,OUT013,3237.3054873269894
FDH17,OUT027,3033.8220989500373
FDD39,OUT049,3502.300421885708
FDB41,OUT049,902.109388041632
NCR53,OUT046,3517.158551213966
FDX46,OUT017,1094.2829936415415
FDV28,OUT049,742.4181616551514
FDA08,OUT018,2430.96450196868
FDH45,OUT017,880.2165845088161
NCS38,OUT010,-138.127362301056
FDD40,OUT010,1167.8822306807208
DRM59,OUT035,2607.7427856082163
NCJ43,OUT018,2487.390061822259
NCN29,OUT013,877.1461440802484
NCC19,OUT045,2922.148688327784
FDR56,OUT035,3325.3910365473052
FDZ43,OUT049,3999.124857582921
FDJ32,OUT010,-857.7375753412846
DRH03,OUT017,1603.0494355183614
NCZ54,OUT035,2704.242735634154
FDE26,OUT017,2448.6739067886656
FDS03,OUT045,974.2647239594303
DRZ24,OUT019,-11.81744351945838
FDO48,OUT027,4992.367897030725
FDW39,OUT049,2928.134391870211
NCK05,OUT049,1138.9806090070435
NCK30,OUT017,4085.277569208128
FDT27,OUT018,3477.141289402816
FDS08,OUT019,957.1468593582238
NCJ19,OUT049,990.9476234470824
FDC58,OUT045,664.610564831886
DRE37,OUT013,2981.972919165155
FDW02,OUT035,2178.5301019626204
FDJ02,OUT010,541.0745465564512
FDX09,OUT045,2732.7595996143373
FDT31,OUT010,1120.271728674709
FDI24,OUT049,2919.733820505794
FDY09,OUT045,2735.2602754022378
FDV28,OUT045,523.1044725889612
DRM47,OUT049,3149.736627200822
FDT52,OUT019,2014.8453178421382
FDI48,OUT018,653.2976640807992
FDY55,OUT017,4182.390006045445
FDU48,OUT013,2137.323090327386
FDN25,OUT045,900.2712821571795
FDP20,OUT049,2168.192677267924
FDJ15,OUT013,2979.4869170188335
FDD04,OUT018,1906.1584881989352
FDY58,OUT045,3561.6134448987136
FDR37,OUT018,2680.945102106448
FDF44,OUT013,2178.011419440567
FDD32,OUT045,1352.4774577274788
FDR57,OUT017,2635.817038702763
DRG39,OUT027,2355.5974479985052
FDX15,OUT017,2607.863819914126
DRN37,OUT045,2531.9524883501686
FDW40,OUT027,3744.054514330985
FDB32,OUT049,1656.064701683943
FDM40,OUT018,1954.8895499481723
FDE39,OUT027,3346.2528029718937
DRH49,OUT017,1427.4331602159855
FDT46,OUT049,925.8365885967332
NCF06,OUT035,4186.674001914629
FDP07,OUT017,3238.1371557733814
FDC04,OUT013,3786.305694940898
FDZ32,OUT017,1851.5401115221744
FDD50,OUT045,2635.377264973773
FDU56,OUT017,3076.0307525349663
FDV34,OUT017,1328.4909305316678
NCY41,OUT013,648.3055723340308
NCK18,OUT046,2616.74667296784
DRH25,OUT049,958.56116697566
FDT57,OUT046,3771.363873879109
FDV56,OUT018,1528.4422277040544
FDV12,OUT045,1544.646486339112
FDN52,OUT017,1532.7693799779581
FDX38,OUT035,949.989734499607
FDE47,OUT018,1715.3122365669178
NCO07,OUT013,3374.61835219095
FDV09,OUT027,3847.4735951522202
FDZ23,OUT019,1079.0175979024314
DRH51,OUT018,1136.6199999914968
NCY54,OUT045,2592.25926456316
DRG49,OUT013,3893.525584690227
NCC19,OUT049,3107.5547535420737
NCV53,OUT045,3746.973571432913
FDZ47,OUT019,-196.63569778529722
NCO26,OUT018,1516.272765002564
NCP02,OUT045,903.9937840414325
NCW30,OUT018,3797.38335008725
NCN55,OUT046,3796.5375273837376
FDB20,OUT010,-645.7301708847983
DRL11,OUT013,2536.2229846219634
DRD60,OUT045,2798.477304132621
FDW14,OUT010,-471.35474024985956
FDL27,OUT010,-809.6861717885643
FDU09,OUT018,672.6515195366828
DRH36,OUT027,2653.137117174663
FDP34,OUT027,3907.5797689625274
FDE04,OUT017,2965.1482094058233
FDZ57,OUT027,3571.841536179701
FDF02,OUT010,-230.88566025594014
FDG28,OUT045,3826.276554876705
NCI31,OUT046,602.1912328991593
FDT43,OUT013,929.7052831072951
FDU20,OUT046,2030.7214493035335
FDD53,OUT013,747.6808056146529
FDW15,OUT045,2353.9716711604533
NCT53,OUT045,2516.7177309258645
NCG55,OUT027,3259.7356603101534
FDD48,OUT035,1993.8864399693398
FDG47,OUT049,4277.48711863509
FDI21,OUT017,1180.769422981194
FDT27,OUT017,3851.3036619275867
DRO35,OUT013,1917.0191649820968
FDD33,OUT017,3843.2479133327356
FDC04,OUT035,3941.3523782349725
FDY34,OUT013,2688.8388029699668
DRJ49,OUT049,2135.367738904895
FDE05,OUT049,2416.2075012500172
FDU31,OUT017,3651.7713137314536
NCN19,OUT027,4431.59388295532
FDK56,OUT027,4402.415431504707
FDK58,OUT017,1802.6258020546184
NCJ42,OUT035,1773.6761897479068
FDZ34,OUT027,4517.01755202061
FDA52,OUT018,2547.37348537737
NCR29,OUT013,947.2018444030925
FDT48,OUT035,3338.2210252759087
DRJ51,OUT019,1706.920520732253
NCS54,OUT046,2800.10002042404
FDV01,OUT035,2675.1196511512653
DRG51,OUT027,4060.9671936906875
NCG42,OUT013,2107.165430086741
FDA51,OUT049,1914.356808349004
FDV19,OUT010,711.1241779403938
NCT18,OUT045,2786.3792031762778
NCS41,OUT045,2855.2771250488827
FDO03,OUT046,3658.460692860414
FDL12,OUT010,-889.3064564826011
FDY37,OUT010,461.0300685609202
FDI58,OUT049,1620.7874391534301
FDT28,OUT018,2075.2903091718076
NCC42,OUT010,294.92975058253035
FDO01,OUT017,2245.087989924309
FDJ02,OUT013,2450.7780609081533
FDQ04,OUT018,399.4044127376901
DRL47,OUT013,2054.6188832207886
FDZ32,OUT035,1942.5341757679275
FDC35,OUT035,3435.269040411027
FDX14,OUT045,1073.8936150161976
FDZ35,OUT013,1767.227760896697
FDL14,OUT013,2585.822042915338
FDO04,OUT049,994.4277853326939
DRK11,OUT017,2517.0094774780227
FDB44,OUT018,3108.3675890359436
FDZ50,OUT049,3016.438850143951
FDI12,OUT027,2918.5028565733514
FDU43,OUT017,3927.553898588985
FDD58,OUT010,-343.6546847037441
FDB27,OUT017,3155.1224727303625
FDB04,OUT018,1110.1280225682399
NCO17,OUT013,1945.4464272311648
FDL12,OUT017,1089.7662981732856
DRJ13,OUT049,2628.6347631480894
FDD57,OUT045,1539.7806242388683
FDW19,OUT035,2007.5763795380594
DRD27,OUT018,1349.020837635357
FDH27,OUT027,3716.8954082026726
NCW30,OUT027,5530.745148210441
FDR40,OUT018,1054.729031015751
FDG05,OUT013,2533.749654884843
NCY41,OUT019,-1311.287797197279
FDI38,OUT018,3074.9492672742917
FDR20,OUT046,813.7778725686508
FDE09,OUT017,1903.5449033812997
FDN50,OUT019,-280.2397480713437
DRF27,OUT045,2363.2322402854234
DRF51,OUT013,639.3220014632734
NCO02,OUT019,-816.428608543665
FDB51,OUT027,2430.083674202645
FDJ50,OUT013,949.3636222990208
FDN52,OUT013,1408.1745669867273
FDX14,OUT013,1227.573870362111
FDT27,OUT019,1864.912342485622
FDV10,OUT013,757.2587351873058
FDU33,OUT046,764.2315992694657
FDU58,OUT046,2993.4832946774222
NCP42,OUT027,4515.142699454884
FDL51,OUT027,4829.598662880522
DRH15,OUT027,2193.9813626811806
FDU16,OUT017,1510.0443774613764
FDW15,OUT017,2531.1742518739143
FDQ44,OUT045,1930.8009587173196
NCI06,OUT027,4275.7995690343
DRK23,OUT019,2093.0132990766506
FDC28,OUT035,1883.3111240813505
NCY17,OUT019,-1153.8195285152249
NCV05,OUT018,2173.1415724570784
FDM34,OUT019,206.81904437208777
DRD60,OUT027,4334.95342487848
FDT38,OUT046,1353.878791068224
FDQ57,OUT018,2036.7789165321774
FDE59,OUT027,2082.8248368248155
NCM43,OUT046,2596.667869007211
DRI51,OUT049,2819.8501837960403
NCG30,OUT017,2052.9384899978177
NCK54,OUT035,1959.7241783251857
FDQ16,OUT019,-153.88578027242943
FDI36,OUT013,3200.08933495477
FDX16,OUT027,3793.4574335959264
FDA34,OUT046,2801.7532497874845
FDJ48,OUT018,3642.9789601772623
FDU47,OUT035,2390.0036628985367
FDS39,OUT046,2294.445281900022
FDD11,OUT046,4006.8602465945473
FDM16,OUT027,2674.1134237673245
FDU56,OUT018,2666.045772518719
FDQ32,OUT017,2143.1817947040786
DRK35,OUT013,698.7749774743195
FDA58,OUT049,3777.8745897064514
DRG48,OUT019,391.7734773090091
FDT59,OUT010,1779.1600929522888
FDQ31,OUT019,-371.5073933065182
FDS51,OUT018,773.8910091394791
FDW32,OUT027,2922.319409971514
FDI15,OUT027,5551.366066125656
NCV30,OUT017,1092.959508122675
DRG25,OUT049,3059.9126094013577
FDT02,OUT013,567.7959789748604
FDO33,OUT027,3264.7900906167674
FDP38,OUT035,1031.3607295991728
FDZ45,OUT035,3269.83484234941
NCA54,OUT027,4280.5493301189035
FDU33,OUT017,874.4040855765229
FDN58,OUT017,3832.618276515957
FDI05,OUT045,1156.3668750063462
FDM57,OUT019,-537.1402312835078
NCS42,OUT027,2860.796737226391
FDB57,OUT045,3524.3082715498617
FDC03,OUT045,3029.3301734173806
FDZ58,OUT013,1957.9667155333027
NCK29,OUT045,1897.4238499935113
NCR53,OUT045,3454.879633879095
FDE26,OUT027,3789.4069795039045
FDU52,OUT049,2531.7477772992215
FDE41,OUT027,2822.7059482184072
FDU38,OUT018,2680.775966005268
FDA52,OUT017,2901.573808483823
FDW46,OUT046,1106.3829913868926
DRI59,OUT035,3724.0556356858865
FDT38,OUT035,1480.4747258641578
FDL33,OUT018,2822.7160862020696
FDQ01,OUT027,5485.215329303182
FDJ08,OUT046,3049.0567321429676
FDQ47,OUT049,728.7883636133488
NCZ18,OUT013,3942.7814606005527
FDE29,OUT017,1049.0230945089102
FDF10,OUT027,3794.337227481083
FDC48,OUT049,1467.5003496601366
FDY58,OUT013,3648.3133094997997
NCX30,OUT010,1985.698360700495
FDV11,OUT013,2883.000551899379
FDT46,OUT046,824.4472253548902
DRD01,OUT019,-962.4081497142001
FDQ11,OUT013,4129.274231352732
NCM41,OUT017,1600.2789804907484
NCC55,OUT013,616.7583701033393
FDG45,OUT027,4852.845209231957
NCQ54,OUT049,2746.18037808424
FDM34,OUT045,1995.3028436384507
FDD17,OUT019,1845.9433992436457
FDN38,OUT027,5458.536201307765
FDB53,OUT018,2081.461538570148
NCL06,OUT035,4244.434590272138
NCV18,OUT019,-618.9035360781919
FDX25,OUT013,2973.259387525484
FDB39,OUT046,875.8721810524071
FDC33,OUT049,3296.706989376042
NCO14,OUT018,441.69752241523906
FDA58,OUT027,5178.904092674355
NCQ02,OUT017,3042.2426426768297
NCR53,OUT017,3661.5672246019744
FDN52,OUT046,1422.5915747110867
FDG26,OUT046,4085.3013725863725
FDE23,OUT027,2300.287689568939
DRI37,OUT013,969.6993476953539
DRH37,OUT018,2344.844356304673
FDO01,OUT035,2253.531318073181
FDK45,OUT049,2120.7860530174344
FDP23,OUT049,3555.810483837389
FDM33,OUT035,3608.9214250620357
FDD36,OUT017,2039.6391682100275
FDL56,OUT017,1500.4362923839826
FDT27,OUT010,1851.5055823530924
FDG52,OUT017,821.3355965485234
NCL42,OUT035,3968.6386917189734
DRJ24,OUT046,2909.6551127477946
FDV38,OUT046,819.6922177563588
FDT35,OUT045,2673.8330500514926
FDY51,OUT045,3392.1494383025256
FDC37,OUT017,1818.0573106245165
NCP43,OUT013,2905.297555112216
FDO33,OUT045,1715.7508983400994
FDW04,OUT018,1831.7726749377507
NCC31,OUT046,2444.1882457722672
FDK22,OUT049,3522.375536568427
FDJ50,OUT017,1049.260390326578
FDV13,OUT017,1625.7763554764142
DRL60,OUT017,2509.5995574657795
FDW03,OUT017,1828.9374328877611
FDY27,OUT035,2927.013372336676
FDB39,OUT027,2309.655099212923
FDU59,OUT045,2511.9201052675157
FDZ57,OUT049,2216.5198009194005
FDO21,OUT049,3705.952619168003
FDS43,OUT018,2750.5582957739484
FDU28,OUT010,1084.79728112801
FDC51,OUT010,52.68012730727128
FDW16,OUT010,-398.4217270749425
FDP32,OUT010,109.63464157533895
FDB60,OUT019,1218.3196992381802
NCQ30,OUT046,1898.7084522936148
FDD26,OUT049,3097.55940273648
FDI44,OUT045,1208.340994225532
DRH23,OUT046,900.8172890490714
FDO44,OUT046,1792.4551977154797
FDG04,OUT046,2963.88828771859
FDM32,OUT027,2973.7847225245064
FDM09,OUT013,2750.460016799318
FDZ47,OUT013,1664.5701495297794
FDM40,OUT027,3677.750126903082
FDY48,OUT017,1754.3503984501726
NCM30,OUT045,608.9889201716396
FDX36,OUT010,1665.271911092365
DRF03,OUT017,770.26962184995
FDN51,OUT049,4253.481294504047
FDM57,OUT049,1496.239368085825
FDB35,OUT049,1675.1432025309527
FDY13,OUT027,2754.480472150623
FDA37,OUT017,2189.9473491907424
NCX53,OUT017,2379.1305252123148
FDD59,OUT018,1099.3294033325255
FDX10,OUT019,-1274.2621999757362
FDC03,OUT018,2813.6694395342492
FDW43,OUT035,3807.395211420678
FDW10,OUT046,2789.6888478370784
FDY14,OUT027,5547.955291009937
FDV43,OUT045,715.1790651615618
FDO40,OUT013,2411.653763924875
FDP46,OUT027,2910.0443192015714
NCE43,OUT019,723.3822652647646
FDD05,OUT035,2055.862213158996
FDJ60,OUT010,764.4873838814071
DRE27,OUT018,1245.175094855094
FDO11,OUT035,4160.418338545074
DRG11,OUT027,3174.1673352898815
FDK33,OUT010,1499.6301850827126
DRM23,OUT045,2620.611924413662
FDJ02,OUT027,3861.6174809222443
NCZ05,OUT045,1603.849315487199
NCL30,OUT013,2020.7310238739228
FDZ19,OUT018,2512.571013532179
FDM45,OUT049,2058.798130916807
FDO36,OUT046,2858.737932279319
NCK31,OUT045,766.9867548607588
DRJ37,OUT045,2349.33775273833
FDP24,OUT018,1645.3563162453397
FDF46,OUT013,1860.2228156969386
FDX46,OUT019,-900.4472026221282
NCL18,OUT045,2933.564081838793
FDJ26,OUT013,3461.6449961632998
FDJ07,OUT045,1791.46779172483
FDY15,OUT013,2464.177435252431
DRG01,OUT045,1131.74748348174
FDF58,OUT045,1003.0961065653387
FDZ14,OUT019,45.786139992963626
FDP31,OUT049,1220.003665045259
FDH45,OUT013,808.5089533615651
FDA09,OUT010,902.5323344979486
FDW31,OUT035,3370.2875399783575
FDA57,OUT046,698.5885508912224
NCE55,OUT035,2891.9557664518975
FDC17,OUT019,1458.3269959434897
FDC59,OUT013,1159.9916329231223
FDA22,OUT013,2716.448717199547
FDK52,OUT035,3670.2477878533514
NCM26,OUT046,2429.6637010389763
NCT53,OUT035,2784.939457655718
FDW45,OUT018,2096.0737750120343
NCI18,OUT035,3642.672629141572
FDE38,OUT018,2364.8758079961517
FDF08,OUT019,-386.1118059963169
FDY58,OUT010,1713.8314693606212
FDF58,OUT019,-840.9172703372536
FDX39,OUT017,3477.586253761317
FDB44,OUT049,3482.920674992168
FDF28,OUT013,2073.2998769759433
FDE39,OUT013,1870.0068046522006
FDT37,OUT018,3752.734097019193
FDZ45,OUT017,3247.2978350988515
FDO40,OUT035,2532.449138838389
FDM57,OUT027,2862.9617243767884
DRG36,OUT017,2799.9824944444176
FDY36,OUT010,-719.6064321676361
DRL60,OUT027,3851.69483547098
FDS25,OUT019,-92.8337301330373
DRF49,OUT027,3221.651814427837
FDP16,OUT045,3790.4008365421246
FDS60,OUT049,2986.3129652609646
FDU15,OUT027,2150.0339075734496
FDK43,OUT046,2043.019533639182
FDN25,OUT046,1020.1077377715483
FDE53,OUT049,1770.2754856843526
FDB22,OUT013,2485.8175405799116
FDE39,OUT017,1980.774202195977
FDX35,OUT035,3777.7750378014784
NCG54,OUT049,2752.351943009938
FDH27,OUT035,2422.135600539524
NCK42,OUT013,3417.633530720894
FDS25,OUT049,1892.6646643684599
FDI10,OUT018,2490.008220588925
FDU35,OUT035,1765.7739716991896
FDI04,OUT017,3271.607528370307
DRK23,OUT035,4119.610695112775
FDB53,OUT019,392.9878949239635
FDY02,OUT049,4214.460201079502
FDM60,OUT035,875.4052007808177
NCJ31,OUT010,1787.9968803554893
DRP35,OUT017,2126.2156935579715
NCQ30,OUT018,1656.6761162965395
DRL11,OUT010,614.1175399059955
FDU01,OUT013,3048.9677389537887
FDR39,OUT035,3008.627629438782
FDO08,OUT046,2712.3377415377586
FDC02,OUT045,4077.632666375516
NCZ29,OUT035,2172.836239121988
FDF29,OUT010,212.41986785789936
FDZ23,OUT017,3119.4382211353436
NCU53,OUT018,2337.4373112883786
NCW30,OUT013,4082.5550713859525
NCM26,OUT027,3903.9059517868222
FDV50,OUT027,3347.4017758409695
FDW15,OUT049,2478.649368356133
FDI35,OUT027,4378.161581784239
FDO11,OUT017,4095.906807734023
FDN48,OUT046,1498.4272362435522
NCA17,OUT049,2484.4223325814146
NCN54,OUT013,1295.825008286368
FDP22,OUT013,882.8902002536806
NCB54,OUT035,2159.9865270921064
FDD08,OUT045,612.4424585872832
DRM48,OUT010,-1353.3727746732857
FDG41,OUT027,3234.1261544860067
FDE44,OUT027,2263.3202770874423
FDE26,OUT035,2461.907741164637
NCS38,OUT013,1828.8299275241302
NCJ54,OUT018,3347.495164766377
FDI40,OUT019,-325.33412061940203
FDN45,OUT018,3245.8536377051655
FDU43,OUT046,3865.5180971983914
FDI04,OUT010,1222.8774979254897
NCC07,OUT018,1387.5685022433486
NCC07,OUT019,-234.69435038765494
NCD18,OUT045,3548.070379716561
FDU55,OUT035,4265.66553434757
FDX59,OUT035,758.9550321725476
FDR52,OUT049,3134.660132010218
NCP17,OUT013,1074.9221085174083
FDQ32,OUT045,1967.5269578364205
NCT17,OUT049,3077.6230082393968
FDO10,OUT049,1102.9405027327753
FDE32,OUT049,757.4627654730225
FDN44,OUT045,2491.8624502314487
FDH02,OUT035,1664.464388646537
FDK60,OUT013,1661.4657470690822
FDS24,OUT019,-454.28016537081135
FDL03,OUT010,1284.1257630127986
FDB46,OUT027,4838.537748451727
FDO48,OUT049,3674.0059981291174
FDZ39,OUT049,1819.4669069858637
FDT02,OUT027,2023.2129058348341
FDC50,OUT013,1568.116305695422
FDP39,OUT035,1000.7278647784447
DRG15,OUT018,703.8319569896214
FDP10,OUT018,1370.5992455902556
FDF53,OUT027,4346.3830621927955
FDN34,OUT045,2676.6703313492326
FDK02,OUT045,1878.1300060686963
FDC23,OUT045,2768.1388585400177
FDJ10,OUT019,334.0191242004473
FDE53,OUT035,1849.9729967263206
FDR25,OUT035,4397.083346206959
FDW50,OUT046,2583.6305343695826
FDS09,OUT049,979.2364758125445
FDW49,OUT010,927.3881412974144
FDU51,OUT046,2871.746113702689
FDF28,OUT018,1764.733912267407
NCY30,OUT018,2550.106568345428
FDD44,OUT045,4092.216189788734
FDX09,OUT017,2909.9511662474965
NCF30,OUT013,1991.321366670326
FDZ50,OUT019,1025.9306353313298
FDW37,OUT013,1522.6576682348827
FDD11,OUT049,4145.617358597048
DRH39,OUT018,941.7641664130729
FDA36,OUT049,3038.697614822433
NCG43,OUT049,1551.6866578104
FDF02,OUT035,1829.433850959098
FDP57,OUT027,3085.2312800941177
NCE42,OUT017,3751.0429331216633
NCR38,OUT027,5390.258909640595
FDP03,OUT019,144.8746536138815
FDO51,OUT035,907.1075215522565
NCQ42,OUT046,2026.325492427923
NCM41,OUT046,1475.9258204394264
FDH48,OUT027,2831.9779520832194
DRF60,OUT046,3715.194834683683
FDJ27,OUT035,1805.1285867802267
FDQ14,OUT013,2386.0074933022324
FDN27,OUT017,2026.572235554017
NCQ02,OUT046,2972.336215447708
FDJ33,OUT049,2121.018429276306
FDP07,OUT027,4580.430031638247
DRE01,OUT049,3851.9796527354006
FDU36,OUT045,1547.9935558169282
FDL28,OUT017,3735.4873179622605
NCX53,OUT046,2260.970210865378
FDZ39,OUT013,1758.1207899611622
NCP42,OUT013,3104.3141563542254
FDJ14,OUT035,1538.3452720162727
FDK04,OUT049,990.5732703939748
NCC19,OUT017,3141.3445000063475
FDS09,OUT018,609.3059699931644
FDZ02,OUT046,1608.2656943445336
FDD35,OUT018,1700.7005880843776
NCY42,OUT017,2380.6754335416435
FDB05,OUT045,3797.8861509015146
FDF20,OUT035,3279.832002951229
NCO41,OUT018,1298.1897867324853
FDC40,OUT027,2736.2312419869177
FDV58,OUT045,3033.1161033538247
FDZ57,OUT045,2043.1492493851865
DRM35,OUT046,2849.667557414728
DRN36,OUT018,1224.5101145794895
FDQ13,OUT046,1407.7978060696287
DRO35,OUT010,-49.07879692614608
NCD43,OUT035,1806.0791998133209
FDA51,OUT018,1519.4514703976415
NCX17,OUT027,5108.95956022192
NCZ17,OUT049,753.2386970633577
FDR11,OUT027,4016.679385787929
FDW34,OUT049,3932.61132734949
FDN50,OUT017,1684.08369834536
FDS09,OUT046,863.8576524368686
FDS48,OUT018,2140.995400905538
FDL44,OUT049,2735.2837094793545
DRF48,OUT018,2676.1445596065682
FDA14,OUT018,2050.9394713690644
NCD30,OUT049,1630.1083381041308
FDI16,OUT017,956.4816850004113
NCG06,OUT035,4198.251025421598
DRZ24,OUT035,2043.4555272249804
NCS17,OUT045,1452.2991211436583
FDB37,OUT045,3797.062325686504
FDE10,OUT035,2248.1843189058904
FDC57,OUT045,3046.5346727891174
FDM12,OUT018,2745.9797470338644
FDE24,OUT049,2332.5084326246165
FDW22,OUT045,3448.3983616902688
DRD01,OUT027,2353.409468619142
NCZ18,OUT027,5383.396864979613
FDN49,OUT045,655.8822427311959
FDR22,OUT035,2007.3355588793756
FDV08,OUT019,-1103.7538489650697
FDY39,OUT046,2989.015626350405
FDV36,OUT049,2122.857678459855
FDO60,OUT045,699.0026072989413
FDU04,OUT027,3400.1312017266523
FDR20,OUT027,2317.610077660926
FDW19,OUT019,-41.073749319119315
FDU40,OUT049,3158.6274140192927
FDK15,OUT045,1495.4674898119315
DRF15,OUT035,2568.493492995282
FDQ25,OUT017,2942.9558452069036
FDI48,OUT019,-977.627208264265
FDS49,OUT046,1277.6502649974418
FDV22,OUT046,2561.9372713227476
NCV42,OUT046,1729.441176957343
FDX26,OUT046,2870.1508189372066
FDI33,OUT018,1176.9774940145667
FDZ14,OUT049,2035.4560495613314
FDG10,OUT013,1011.2666601144069
FDM38,OUT018,628.7071421254207
FDG26,OUT027,5525.318225415842
FDH46,OUT035,1820.1364239369154
FDN13,OUT018,1316.232727112563
FDU57,OUT035,2555.286663027219
NCI06,OUT046,2820.205508016958
FDM38,OUT045,866.178497152092
NCG42,OUT010,117.9245590119964
FDL39,OUT045,2782.6404704703136
FDT31,OUT019,1184.8210034844512
FDV59,OUT013,3477.283017593138
FDB49,OUT035,1818.277186465054
FDD58,OUT049,1721.4636033805768
DRN59,OUT046,763.6277388724366
FDX48,OUT049,2592.23685434996
FDQ11,OUT049,4173.457992915197
FDY12,OUT049,990.3252743530238
FDQ11,OUT045,4026.980709620648
DRI11,OUT017,1976.5356279583389
FDY32,OUT027,4057.305491980867
FDS51,OUT045,938.1469102703545
FDR19,OUT010,406.5481949520879
DRB13,OUT018,2765.529231467947
FDS21,OUT035,1216.7468208972523
FDQ40,OUT045,2750.7379256395766
NCE55,OUT013,2771.17913128802
FDX43,OUT027,4101.84135580053
FDS12,OUT049,2078.2685941871396
DRK01,OUT027,2953.622439027942
FDN25,OUT017,1072.7963180526062
FDB60,OUT046,3103.877364829164
FDQ13,OUT017,1504.1675966152766
DRK13,OUT045,3009.019413916078
DRF25,OUT018,311.00549075246056
NCD42,OUT019,-1217.5396388575411
FDW25,OUT045,1339.136405220932
NCV29,OUT027,4302.852496034366
NCK42,OUT035,3513.520889640698
DRJ13,OUT027,3947.0657303601415
DRD15,OUT017,3776.5547140824915
FDM27,OUT045,2435.143144805841
FDZ50,OUT018,2640.2819190924633
FDC04,OUT046,3788.288395185103
FDF50,OUT049,3249.26150169192
FDP15,OUT045,3993.3519152916474
FDK46,OUT035,4224.677565878892
FDZ56,OUT018,2450.8450992650583
FDY60,OUT049,2449.603531570385
FDB10,OUT035,3875.856297629109
FDR57,OUT045,2450.7951720926253
FDU58,OUT049,3105.7723946643955
FDH02,OUT046,1519.1867052572547
FDP48,OUT013,2973.990286338718
FDI46,OUT035,4108.991906229021
FDW56,OUT013,3121.4842811691383
NCM19,OUT010,-110.7940585938976
FDS50,OUT027,4903.417725645573
FDK24,OUT013,768.9279981081704
FDO36,OUT017,2969.026927987861
FDK45,OUT027,3487.4279576452705
NCL05,OUT045,687.6672502505564
FDL32,OUT018,1596.7939494227708
FDA28,OUT049,2135.2896989754763
FDY36,OUT018,956.2387468915874
FDP32,OUT018,1782.4928217053748
FDL50,OUT046,2049.6080487413983
DRC24,OUT049,2502.5601514670866
NCS18,OUT017,1800.7981096426433
FDD16,OUT017,1315.3926848367987
NCV18,OUT013,1358.2323250707798
FDX07,OUT046,3006.271266569691
NCZ05,OUT027,3121.6846115847475
NCI31,OUT013,635.0263014083116
FDK14,OUT049,1482.636216376883
NCR06,OUT045,633.3355727511846
NCF54,OUT049,2817.5470451408423
DRG23,OUT010,472.6980744867344
FDD53,OUT046,713.0756910441592
NCM31,OUT027,3660.9331670924107
FDT16,OUT017,4253.047711818532
FDR40,OUT035,1463.8104639834187
DRG25,OUT017,3020.6196297836195
FDT10,OUT035,1176.709897413758
FDY32,OUT013,2646.3410716192734
FDN50,OUT035,1733.0188143201453
FDZ35,OUT019,-147.63419012387044
NCP54,OUT045,1856.0309139930582
NCD07,OUT035,1908.6958155729521
FDS02,OUT018,2854.090434735555
DRN59,OUT018,532.4515193581551
DRB24,OUT013,2495.7115191154103
FDP37,OUT027,3459.7581762820087
DRB01,OUT018,2708.5925879330875
FDR47,OUT046,3104.4626959491907
NCM31,OUT010,316.54651565297775
NCF06,OUT027,5510.963373961906
NCV17,OUT027,3534.6337077412804
FDS10,OUT049,2934.15792424505
FDN52,OUT035,1553.8626592956816
FDZ48,OUT013,1849.6590180531525
FDJ48,OUT049,4026.9037407474793
DRB13,OUT027,4502.536925785218
FDV59,OUT017,3549.1026583671187
FDL32,OUT035,1988.894625979683
FDZ12,OUT035,2402.167520125078
NCR06,OUT027,2129.2673704607746
FDP51,OUT017,2058.593189626093
FDY22,OUT013,2310.512672837713
FDZ38,OUT049,2779.2256487423215
NCO54,OUT035,1028.3067473593403
FDR23,OUT035,2928.3259228222482
FDM38,OUT049,1062.482880722228
FDS25,OUT013,1882.7862806892076
FDZ22,OUT013,1386.6502911941006
FDZ20,OUT019,2167.171806584333
FDD45,OUT010,-373.5611184711281
FDN03,OUT049,4082.490970143334
NCW30,OUT046,4058.0774801926204
FDY24,OUT027,2396.711000539219
FDJ26,OUT019,1514.0316876711627
FDM15,OUT049,2584.623707847619
NCW54,OUT027,2358.227563750428
FDA23,OUT045,1556.785295722295
FDA39,OUT019,-1197.2682248293736
FDZ12,OUT017,2393.58018083973
NCB42,OUT046,1867.2548325717094
FDL16,OUT046,723.2496833545392
FDO24,OUT019,686.0922997611171
